Customer ID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Satisfaction_Score,Referral_Source,Loyalty_Tier,Customer_Lifetime_Value,Engagement Count,Churn_B,Partner_B,Dependents_B,PhoneService_B,PaperlessBilling_B,Tenure_Bucket,Internet Service_B,Online Security_B,DeviceProtection_B,TechSupport_B,StreamingTV_B,StreamingMovies_B,Payment_Method_E,Internet Service_E
1121-QSIVB,Female,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,77.55,3471.1,No,1,Friend,Gold,3888.67,3,0,0,1,1,1,40-49,1,0,0,0,1,1,MC,D
4396-KLSEH,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,63,No,4,Retail,Bronze,86.77,0,0,0,0,1,1,0-9,0,0,0,0,0,0,EC,No
3244-DCJWY,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,Yes,5,Online,Bronze,79.53,1,1,0,0,1,1,0-9,1,0,0,0,0,0,EC,FO
2824-MYYBN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,No,5,Advertisement,Gold,3144.27,3,0,1,1,1,1,30-39,1,0,0,0,1,1,EC,FO
0875-CABNR,Female,1,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.6,865.55,Yes,3,Advertisement,Bronze,737.16,3,1,0,0,1,1,10-19,1,0,1,0,0,1,CC,FO
6345-HOVES,Male,0,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,No,1,Retail,Silver,866.44,1,0,0,0,0,1,30-39,1,0,0,0,0,0,BT,D
8318-LCNBW,Male,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,1930.9,No,4,Friend,Silver,1743.22,5,0,1,0,0,0,30-39,1,1,1,0,1,1,CC,D
6469-QJKZW,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,91.4,No,1,Advertisement,Bronze,88.53,0,0,1,0,1,0,0-9,0,0,0,0,0,0,EC,No
0147-ESWWR,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,No,5,Advertisement,Gold,4152.49,4,0,1,0,1,1,30-39,1,0,0,1,1,1,EC,FO
1217-VASWC,Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304,No,1,Advertisement,Gold,4934.23,4,0,1,0,1,1,40-49,1,0,1,0,1,1,BT,FO
7812-FZHPE,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.1,409.9,Yes,4,Friend,Silver,379.56,0,1,1,1,1,0,10-19,0,0,0,0,0,0,MC,No
6370-ZVHDV,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,No,3,Friend,Gold,1536.72,0,0,1,0,1,0,60-69,0,0,0,0,0,0,BT,No
5915-DGNVC,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,No,2,Retail,Gold,3519.51,4,0,1,0,1,0,40-49,1,1,1,0,0,1,EC,D
6260-XLACS,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,117.8,No,1,Retail,Bronze,72.63,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
3566-CAAYU,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,3210.35,No,2,Advertisement,Gold,3276.63,4,0,1,1,0,0,60-69,1,0,1,1,0,1,EC,D
4983-CCWMC,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,No,5,Friend,Bronze,205.25,1,0,0,0,1,1,0-9,1,0,0,0,0,0,MC,FO
9103-CXVOK,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,No,3,Online,Bronze,19.43,0,0,1,1,1,0,0-9,0,0,0,0,0,0,EC,No
2896-TBNBE,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,No,3,Advertisement,Gold,3098.91,2,0,1,0,1,0,40-49,1,0,1,0,0,0,EC,FO
4797-AXPXK,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60,60,Yes,1,Retail,Bronze,51.30,3,1,0,1,1,1,0-9,1,1,0,1,0,0,EC,D
5229-PRWKT,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Yes,3,Friend,Bronze,696.99,2,1,0,0,1,1,0-9,1,0,0,0,0,1,EC,FO
6982-UQZLY,Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,20.85,Yes,1,Retail,Bronze,19.82,0,1,1,0,1,1,0-9,0,0,0,0,0,0,MC,No
2522-WLNSF,Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,No,1,Retail,Silver,1856.24,4,0,1,0,1,0,30-39,1,0,1,1,1,0,BT,D
3841-CONLJ,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35,35,No,2,Friend,Bronze,32.98,2,0,1,0,0,0,0-9,1,0,0,0,0,1,EC,D
5057-LCOUI,Female,0,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,2011.4,Yes,3,Advertisement,Gold,1847.81,4,1,0,0,0,1,30-39,1,0,1,0,1,1,EC,D
0193-ESZXP,Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,Yes,1,Friend,Gold,5923.40,5,1,1,0,1,1,50-59,1,1,0,1,1,1,CC,FO
4475-NVTLU,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.2,903.7,No,2,Advertisement,Gold,768.58,0,0,1,1,1,0,40-49,0,0,0,0,0,0,EC,No
4369-HTUIF,Male,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6,Yes,4,Retail,Bronze,512.08,3,1,0,0,1,1,0-9,1,1,0,0,1,0,BT,FO
9386-LDCZR,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,No,2,Friend,Gold,4122.99,4,0,0,0,1,1,40-49,1,1,1,1,0,0,CC,FO
9585-KKMFD,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20,879.8,No,2,Online,Gold,852.03,0,0,1,1,1,1,40-49,0,0,0,0,0,0,MC,No
5399-ZIMKF,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,No,1,Advertisement,Bronze,407.26,1,0,0,0,1,1,0-9,1,0,0,0,0,0,EC,FO
0336-KXKFK,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,No,5,Online,Gold,4342.96,6,0,0,0,0,1,70-79,1,1,1,1,1,1,CC,D
5619-XZZKR,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,No,5,Advertisement,Bronze,80.26,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
3948-FVVRP,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,No,5,Friend,Bronze,539.13,2,0,1,1,1,0,10-19,1,0,0,1,0,0,MC,D
5327-XOKKY,Male,1,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329,No,2,Online,Gold,5173.70,4,0,1,0,1,1,70-79,1,0,1,0,1,1,CC,D
0983-TATYJ,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,No,1,Friend,Silver,1800.54,2,0,1,0,1,1,30-39,1,0,0,1,0,0,MC,D
1813-JYWTO,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,No,3,Advertisement,Gold,5678.76,2,0,1,0,1,0,70-79,1,1,0,0,0,0,BT,FO
0156-FVPTA,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.2,1152.7,Yes,2,Advertisement,Silver,1162.97,3,1,1,0,1,1,20-29,1,1,0,1,0,0,EC,D
1984-FCOWB,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.5,7674.55,Yes,2,Advertisement,Gold,8263.34,5,1,1,0,1,1,70-79,1,0,1,1,1,1,EC,FO
0654-HMSHN,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.4,2157.95,Yes,1,Advertisement,Silver,1978.53,4,1,1,1,1,0,20-29,1,0,1,0,1,1,EC,FO
6719-OXYBR,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,No,4,Retail,Silver,1217.54,3,0,0,0,1,0,10-19,1,0,1,0,1,0,EC,FO
3312-ZWLGF,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,No,2,Advertisement,Silver,2109.40,2,0,1,0,1,1,20-29,1,0,0,1,0,0,EC,FO
6476-YHMGA,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,No,4,Online,Silver,1099.00,5,0,1,1,1,0,10-19,1,0,1,1,1,1,BT,D
5287-QWLKY,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,Yes,4,Advertisement,Gold,6858.51,4,1,1,1,1,1,70-79,1,1,0,0,1,1,CC,FO
0795-XCCTE,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,No,5,Friend,Gold,1872.37,0,0,0,0,1,0,70-79,0,0,0,0,0,0,BT,No
0168-XZKBB,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,No,1,Retail,Silver,1797.76,2,0,1,0,1,1,10-19,1,0,0,0,1,0,EC,FO
3785-NRHYR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,4,Online,Bronze,21.34,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
5196-SGOAK,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,Yes,1,Retail,Bronze,72.62,1,1,0,0,1,1,0-9,1,0,0,0,0,0,EC,FO
4537-DKTAL,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,No,5,Retail,Bronze,104.46,1,0,0,0,1,0,0-9,1,0,0,0,0,0,EC,D
7072-MBHEV,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,No,1,Retail,Bronze,883.29,2,0,1,1,1,1,10-19,1,0,1,0,0,0,CC,FO
5602-BVFMK,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,No,2,Friend,Bronze,224.61,0,0,0,0,1,0,10-19,0,0,0,0,0,0,MC,No
6297-NOOPG,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,No,4,Retail,Gold,8513.62,5,0,1,0,1,1,70-79,1,0,1,1,1,1,EC,FO
1891-UAWWU,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951,Yes,1,Retail,Silver,1941.24,3,1,1,0,1,0,20-29,1,0,1,0,1,0,EC,FO
8204-TIFGJ,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,No,3,Advertisement,Silver,501.82,0,0,0,0,1,1,20-29,0,0,0,0,0,0,BT,No
8050-DVOJX,Male,1,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,No,1,Friend,Gold,3622.78,5,0,0,0,1,0,40-49,1,1,1,1,0,1,CC,D
6108-OQZDQ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.95,384.5,Yes,4,Online,Bronze,388.08,3,1,1,1,1,1,0-9,1,0,0,0,1,1,EC,FO
0363-QJVFX,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Yes,5,Online,Silver,3836.46,5,1,0,0,1,1,30-39,1,1,0,1,1,1,CC,FO
8903-XEBGX,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,No,5,Online,Bronze,110.73,2,0,0,1,1,1,0-9,1,0,0,0,0,1,EC,D
8169-SAEJD,Male,1,Yes,No,69,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,3952.65,No,4,Friend,Gold,4116.70,4,0,1,0,0,0,60-69,1,1,0,0,1,1,CC,D
9840-DVNDC,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.5,463.05,Yes,2,Online,Bronze,495.74,2,1,0,0,1,1,0-9,1,0,0,0,1,0,CC,FO
1089-XZWHH,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,494.05,No,2,Friend,Silver,521.36,0,0,1,1,1,1,20-29,0,0,0,0,0,0,MC,No
2325-WINES,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,3416.85,No,5,Advertisement,Silver,3114.40,4,0,0,0,1,1,30-39,1,0,1,0,1,1,CC,FO
6064-ZATLR,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,No,5,Advertisement,Silver,1459.26,2,0,0,0,1,0,20-29,1,1,0,0,0,0,BT,D
3096-JRDSO,Female,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,Yes,4,Friend,Silver,2497.80,5,1,1,0,1,1,20-29,1,1,0,1,1,1,BT,FO
7824-PANSQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,No,2,Online,Gold,4944.62,2,0,0,0,1,0,50-59,1,0,0,1,0,0,BT,FO
8042-JVNFH,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes,5,Friend,Bronze,76.32,1,1,0,0,1,1,0-9,1,0,0,0,0,0,MC,FO
9648-BCHKM,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,No,2,Friend,Silver,382.85,0,0,1,1,1,1,10-19,0,0,0,0,0,0,CC,No
2888-ADFAO,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,No,5,Retail,Gold,1053.90,0,0,1,1,1,1,40-49,0,0,0,0,0,0,BT,No
8707-HOEDG,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,No,1,Friend,Gold,7516.58,5,0,1,1,1,1,70-79,1,0,1,1,1,1,EC,FO
3374-LXDEV,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.4,1132.35,Yes,3,Retail,Silver,1031.14,3,1,0,0,1,0,10-19,1,0,1,1,0,0,EC,FO
4072-IPYLT,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815,No,1,Advertisement,Silver,1793.64,2,0,1,1,1,0,30-39,1,1,0,0,0,0,CC,D
7167-PCEYD,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,No,5,Retail,Gold,1204.91,0,0,0,0,1,1,60-69,0,0,0,0,0,0,MC,No
4936-YPJNK,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,199.45,No,3,Friend,Bronze,193.96,0,0,0,0,1,1,10-19,0,0,0,0,0,0,MC,No
1580-BMCMR,Male,1,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,No,3,Advertisement,Silver,1601.15,3,0,0,0,1,1,10-19,1,1,0,0,0,1,EC,FO
4817-KEQSP,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1326.35,No,5,Retail,Gold,1510.14,0,0,1,1,1,0,70-79,0,0,0,0,0,0,BT,No
6408-WHTEF,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,No,5,Friend,Gold,6966.32,6,0,1,1,1,1,70-79,1,1,1,1,1,1,MC,D
9251-AWQGT,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20,935.9,No,2,Advertisement,Gold,990.82,0,0,1,1,1,0,40-49,0,0,0,0,0,0,MC,No
8749-CLJXC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,5,Retail,Bronze,17.18,0,0,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
7989-VCQOH,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,No,4,Friend,Silver,1692.27,6,0,1,1,1,0,10-19,1,1,1,1,1,1,EC,D
5049-GLYVG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,Yes,5,Friend,Bronze,21.75,0,1,0,0,1,0,0-9,0,0,0,0,0,0,MC,No
4199-QHJNM,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.9,6989.7,No,4,Online,Gold,5930.88,4,0,1,0,1,0,60-69,1,0,0,1,1,1,BT,FO
8882-TLVRW,Male,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,No,5,Online,Gold,2955.95,4,0,1,1,0,0,60-69,1,1,1,1,0,0,MC,D
5883-GTGVD,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes,2,Retail,Silver,1728.29,3,1,0,0,1,1,10-19,1,0,0,0,1,1,EC,FO
5135-GRQJV,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,No,4,Retail,Gold,8439.93,6,0,1,0,1,1,70-79,1,1,1,1,1,1,MC,FO
2384-OVPSA,Female,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,1,Retail,Gold,759.92,0,0,0,0,1,0,30-39,0,0,0,0,0,0,MC,No
1371-WEPDS,Male,1,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,No,4,Friend,Gold,2178.32,2,0,1,0,1,0,40-49,1,0,0,0,0,1,EC,D
3580-GICBM,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,1445.2,No,2,Retail,Gold,1648.79,0,0,1,1,1,1,60-69,0,0,0,0,0,0,MC,No
4817-QRJSX,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81,818.05,Yes,4,Friend,Bronze,794.78,1,1,0,0,1,1,10-19,1,0,0,0,0,0,CC,FO
9730-DRTMJ,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,No,5,Retail,Silver,2032.82,4,0,1,0,1,1,30-39,1,1,0,1,1,0,CC,D
4686-UXDML,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,No,5,Friend,Silver,2377.81,3,0,0,0,1,1,20-29,1,0,0,0,1,1,CC,FO
3349-ANQNH,Female,1,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890,No,2,Friend,Gold,6611.13,4,0,0,0,1,1,50-59,1,0,1,0,1,1,EC,FO
2398-YPMUR,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,Yes,3,Online,Silver,962.41,1,1,1,0,1,1,10-19,1,0,0,0,0,0,EC,FO
0932-YIXYU,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1029.8,No,5,Advertisement,Gold,942.58,0,0,0,0,1,0,40-49,0,0,0,0,0,0,CC,No
7480-SPLEF,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26,1796.55,No,1,Friend,Gold,1574.88,0,0,1,1,1,1,60-69,0,0,0,0,0,0,BT,No
7636-XUHWW,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.9,33.7,No,2,Retail,Bronze,43.27,0,0,0,0,1,1,0-9,0,0,0,0,0,0,CC,No
1431-CYWMH,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,454.05,No,4,Online,Silver,365.72,0,0,1,1,1,0,20-29,0,0,0,0,0,0,BT,No
5937-EORGB,Male,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,No,4,Retail,Silver,1260.16,4,0,1,0,1,1,10-19,1,1,1,0,1,0,EC,FO
6349-JDHQP,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,No,1,Retail,Gold,1063.85,0,0,0,0,1,0,50-59,0,0,0,0,0,0,CC,No
5539-HIVAK,Female,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.7,734.6,No,5,Friend,Silver,646.23,0,0,1,0,1,0,20-29,0,0,0,0,0,0,MC,No
5847-MXBEO,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,475.1,No,2,Friend,Silver,380.65,0,0,0,0,1,0,20-29,0,0,0,0,0,0,MC,No
9985-MWVIX,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,1,Advertisement,Bronze,68.53,1,1,0,0,1,1,0-9,1,0,0,0,0,0,MC,FO
4583-PARNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.55,1540.05,No,5,Friend,Silver,1305.38,4,0,1,0,1,1,10-19,1,0,1,1,0,1,EC,FO
1116-FRYVH,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,No,2,Friend,Gold,1698.59,3,0,1,1,0,0,40-49,1,1,0,1,0,0,MC,D
1421-HCERK,Male,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,No,4,Advertisement,Silver,2768.52,5,0,1,0,1,1,30-39,1,1,1,1,1,0,BT,FO
9633-XQABV,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,No,2,Retail,Bronze,192.10,1,0,0,0,1,1,0-9,1,0,0,0,0,0,EC,FO
0716-BQNDX,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,No,3,Advertisement,Gold,5689.20,4,0,0,0,1,0,50-59,1,1,0,1,0,1,EC,FO
